id|class|attribute|sentimen|tweet_asli|tweet|clean_tweet|attribute_new
747|ekonomi|harga|positif|"Ternyata ga cuma aku ya yg terheran2. Coba lihat video closing statement Tusuk Prabowo Sandi masa ngomongnya enak bener ""kalau pgn harga sembako murah tusuk P-S, kalau tdk pgn impor2 tusuk P-S"" kayanya sorga bgt dah haha takut aja ntar kaya di Venezuela"|ga heran coba lihat video closing statement tusuk prabowo sandi ngomongnya enak bener pgn harga sembako murah tusuk pgn impor tusuk kaya sorga dah takut kaya venezuela| terheran coba lihat video closing statement tusuk prabowo sandi ngomongnya enak bener pgn harga sembako murah tusuk ps pgn impor tusuk ps kayanya sorga dah takut kaya venezuela|ekonomi
750|ekonomi|gaji|negatif|Ketika Prabowo bilang agar contoh Cina. Sepertinya ingin buruhnya kerja 12 jam sehari, libur cuma hari minggu. Trus gaji buruhnya ga dibayar. Seperti nasib 1.400 buruhnya yg gajinya terkatung-katung bertahun-tahun.  https://finance.detik.com/berita-ekonomi-bisnis/d-4510088/selain-kerja-12-jamhari-karyawan-jack-ma-cuma-libur-1-harimingguÂ â€¦|prabowo bilang contoh cina buruh kerja 12 jam hari libur mingu trus gaji buruh ga bayar nasib 1 40 buruh gaji katung katung tahun| prabowo bilang contoh cina buruhnya kerja jam sehari libur minggu trus gaji buruhnya dibayar nasib buruhnya gajinya terkatungkatung bertahuntahun|ekonomi
756|ekonomi|harga|positif|Pasti...TPS (tusuk Prabowo sandi ) NKRI harga mati...!!!|tps tusuk prabowo sandi nkri harga mati| tps tusuk prabowo sandi nkri harga mati|ekonomi
757|ekonomi|ekonomi|positif|SUDAH WAKTUNYA GANTI PEMIMPIN, KARENA KAMI BUTUH PERUBAHAN , 5 TAHUN PAK JOKOWI MEMANG MEMBANGUN , TETAPI SDM MALAH MENURUN DAN KURANG DALAM EKONOMI PENDAPATAN PERKAVITA RAKYAT JELATA , WAKTUNYA GANTI PEMIMPIN , WAKTUNYA PERUBAHAN.  pic.twitter.com/SqZayZnPuO|ganti pimpin butuh ubah 5 jokowi bangun sdm turun ekonomi dapat perkavita rakyat jelata ganti pimpin ubah| ganti pemimpin butuh perubahan jokowi membangun sdm menurun ekonomi pendapatan perkavita rakyat jelata ganti pemimpin perubahan|ekonomi
758|ekonomi|ekonomi|positif|Alhamdulillah bang sandi. Semoga bisa memimpin negeri ini bersama pak Prabowo. Kami dukung kebijakan pak Prabowo bersama bang Sandi dalam memperbaiki ekonomi yg terpuruk dalam 4 tahun terakhir.  Salam dari kami Agung S AnfaunnaS (Surabaya)|alhamdulilah bang sandi moga pimpin negeri prabowo dukung bijak prabowo bang sandi baik ekonomi puruk 4 salam agung anfaunas surabaya| alhamdulillah sandi semoga memimpin negeri prabowo dukung kebijakan prabowo sandi memperbaiki ekonomi teuruk salam agung anfaunnas surabaya|ekonomi
760|ekonomi|ekonomi|positif|Semoga Pak Prabowo jadi Presiden.. agar ekonomi bisa maju dan Dunia Perawat menjadi lebih baik|moga prabowo presiden ekonomi maju dunia awat| semoga prabowo presiden ekonomi maju dunia perawat|ekonomi
761|ekonomi|ekonomi|netral|Pernyataan Prabowo Subianto dalam debat capres tadi malam, yang menyebutkan penanganan ekonomi adalah kesalahan presiden sebelumnya, dijadikan bumerang oleh TKN Jokowi-Ma'ruf.  http://news.rakyatku.com/read/147459/2019/04/14/erick-thohir-ungkit-pernyataan-prabowo-andi-arief-sby-tak-marah-kok-pak-erick-Â â€¦|pernyatan prabowo subianto debat capres malam tangan ekonomi salah presiden jadi bumerang tkn jokowi ma ruf| pernyataan prabowo subianto debat capres malam penanganan ekonomi kesalahan presiden dijadikan bumerang tkn jokowima ruf|ekonomi
762|ekonomi|ekonomi|negatif|Bagi Jokowi, rakyat indonesia sudah makmur, ekonomi naik 5% itu suatu prestasi luar biasa alias meroket Tapi yg bikin saya bingung kenapa mesti keluar kartu kartu lagi ðŸ˜‚ðŸ˜‚ðŸ˜‚|jokowi rakyat indonesia makmur ekonomi 5 prestasi alias roket bikin bingung mesti kartu kartu| jokowi rakyat indonesia makmur ekonomi prestasi alias meroket bikin bingung mesti kartu kartu|ekonomi
764|ekonomi|ekonomi|netral|Gaji ditransfer aja. Hemat ongkos. ðŸ˜|gaji transfer hemat ongkos| gaji ditransfer hemat ongkos|ekonomi
768|ekonomi|ekonomi|positif|JOKOWI TETAP SEDERHANA DI MATA SAYA  Di mata saya...  Meskipun sepatu Jokowi Harganya 100 juta... Dimata saya , Jokowi tetap sederhana  Mau pake Baju Hugo Boss pun... ,di mata saya Jokowi tetap terlihat...  https://www.facebook.com/100001227365004/posts/2315478811836342/Â â€¦|jokowi sederhana mata mata sepatu jokowi harga 10 juta mata jokowi sederhana pake baju hugo bos mata jokowi| jokowi sederhana mata mata sepatu jokowi harganya juta dimata jokowi sederhana pake baju hugo boss mata jokowi|ekonomi
769|ekonomi|ekonomi|positif|Ternyata Jokowi lebih mengerti tetangga ekonomi negara dari pada uno|jokowi erti tetanga ekonomi negara uno| jokowi mengerti tetangga ekonomi negara uno|ekonomi
771|ekonomi|harga|negatif|Baik kan tim nya pak Jokowi?..dikasih duit (katanya)..karena kami paham betapa gembel nya hidupnya kampret..makanya rela harga diri ditukar sama uang yg buat beli bensin mobil aja kagak cukup ðŸ¤­ðŸ¤­|tim jokowi kasih duit paham betapa gembel hidup kampret rela harga tukar uang beli bensin mobil kagak| tim jokowi dikasih duit paham betapa gembel hidupnya kampret rela harga ditukar uang beli bensin mobil kagak|ekonomi
782|ekonomi|gaji|positif|@prabowo dan @sandiuno kalau diberi mandat rakyat gak akan ambil gaji. Gak di jiplak lagi tah @Dennysiregar7 ðŸ˜‚ðŸ˜‚|mandat rakyat gak ambil gaji gak jiplak tah| mandat rakyat ambil gaji jiplak tah|ekonomi
786|ekonomi|gaji|positif|Selama ini presiden Jokowi kunker keliling Indonesia bagi2 buku, sembako, sepeda dll itu menggunakan dana taktis presiden senilai 2M, jadi presiden tanpa gembar gembor menyumbangkan gaji udah menyumbang lebih dari nilai gaji yg hanya sekitar 60jt|presiden jokowi kunker keliling indonesia buku sembako sepeda mengunakan dana taktis presiden nila m presiden gembar gembor sumbang gaji udah sumbang nilai gaji jt| presiden jokowi kunker keliling indonesia buku sembako sepeda dana taktis presiden senilai m presiden gembar gembor menyumbangkan gaji menyumbang nilai gaji jt|ekonomi
787|ekonomi|gaji|negatif|Koalisi sendiri diserang...hhh anehhh,,,, Dan juga nggak ambil gaji,, sementara dia pengusaha ,yg ada di otak kata untung|koalisi serang aneh ambil gaji usaha otak untung| koalisi diserang hhh anehhh ambil gaji pengusaha otak untung|ekonomi
788|ekonomi|ekonomi|positif|jika 17 April Kita Mencoblos @prabowo @sandiuno itu Berarti Kita Telah Beramal Selama 5 Tahun Karena Gaji @prabowo @sandiuno Akan Disumbangkan Kepada Dhuafa dan Yatim .. Inshaa Allah   #UASdifitnahKejiDanBrutal|17 april coblos amal 5 gaji sumbang dhuafa yatim insha alah| april mencoblos beramal gaji disumbangkan dhuafa yatim inshaa allah|ekonomi
790|ekonomi|ekonomi|positif|kami rakyat kecil menitipkan harapan pada bpk prabowo sandiaga..perubahan ekonomi.keadilan hukum.polihkan kembali kerukunan ber bangsa. bernegara.bertetangga antar suku.dan antar agama.itu saja.|rakyat titip harap prabowo sandiaga ubah ekonomi adil hukum polihkan rukun bangsa negara bertetanga suku agama| rakyat menitipkan harapan prabowo sandiaga perubahan ekonomi keadilan hukum polihkan kerukunan bangsa bernegara bertetangga suku agama|ekonomi
791|ekonomi|gaji|negatif|krna jokowi presiden skrg ðŸ˜‚ Apapun kerusuhan di negara ini dia yg harus bertanggungjawab. Dia presiden yg dipilih rakyat dgn anggaran pemilu puluhan triliyun. Dia digaji rakyat utk menyelesaikan apapun problem yg menyangkut rakyat #UASdifitnahKejiDanBrutal  shame on you @jokowi|jokowi presiden skrg apa rusuh negara bertangungjawab presiden pilih rakyat dgn angaran milu puluh triliyun gaji rakyat utk selesai apa problem rakyat shame| jokowi presiden skrg apapun kerusuhan negara bertanggungjawab presiden dipilih rakyat anggaran pemilu puluhan triliyun digaji rakyat menyelesaikan apapun problem rakyat shame|ekonomi
793|ekonomi|ekonomi|positif|6. Benar kata Prabowo, ekonomi Indonesia salah arah. Ekonomi makro salah arah berdampak pd ekonomi mikro. Yg merasakan dampak emak2 dn masyarakat kls menengah kebawah. Cara pandang yg luar biasa tentang Indonesia, didukung pikiran-pikiran besar dan argumentasi yang kuat...|6 prabowo ekonomi indonesia salah arah ekonomi makro salah arah dampak ekonomi mikro rasa dampak emak masyarakat kls tengah bawah pandang indonesia dukung pikir pikir argumentasi kuat| prabowo ekonomi indonesia salah arah ekonomi makro salah arah berdampak ekonomi mikro merasakan dampak emak masyarakat kls menengah kebawah pandang indonesia didukung pikiranpikiran argumentasi kuat|ekonomi
794|ekonomi|ekonomi|netral|Bila Menang Pilpres 2019, Prabowo Subianto dan Sandi Uno Janji Tidak Ambil Gaji  https://goo.gl/fb/QyojaFÂ  #berita #breaking #peristiwa|menang pilpres 2019 prabowo subianto sandi uno janji ambil gaji| menang pilpres prabowo subianto sandi uno janji ambil gaji|ekonomi
797|ekonomi|ekonomi|netral|Bila Terpilih, Prabowo-Sandi akan Berikan Seluruh Gajinya untuk Fakir Miskin  http://dlvr.it/R2lklyÂ |pilih prabowo sandi gaji fakir miskin| teilih prabowosandi gajinya fakir miskin|ekonomi
800|ekonomi|harga|negatif|Itu pasti salah Jokowi, kenapa gak bisa menurunkan atau paling gak menstabilkan harga toge ... Kalo masih blm bisa juga, ya se-nggak nya bikin kebijakan penjual toge di Eslen yg ngomel pas dikomplen harga mahal kena sanksi pidana.|salah jokowi gak turun gak stabil harga toge bikin bijak jual toge eslen ngomel pas dikomplen harga mahal kena sanksi pidana| salah jokowi menurunkan menstabilkan harga toge senggak bikin kebijakan penjual toge eslen ngomel pas dikomplen harga mahal kena sanksi pidana|ekonomi
801|ekonomi|gaji|positif|Prabowo - Sandi menyatakan komitmen tuk tidak mengambil GAJI sebagai kepala negara jika nantinya terpilih dalam Pilpres 2019.  #Pemilu2019 #PrabowoSandi #gajisandiuntukfakirmiskin|prabowo sandi komitmen ambil gaji kepala negara pilih pilpres 2019| prabowo sandi komitmen mengambil gaji kepala negara teilih pilpres|ekonomi
802|ekonomi|ekonomi|positif|Ngakak guling guling liat jokowi ngajarin ekonomi makro dan mikro sama bang@sandiaga uno  https://twitter.com/fadlizon/status/1117302566759493632Â â€¦|ngakak guling guling liat jokowi ngajarin ekonomi makro mikro bang uno| ngakak guling guling liat jokowi ngajarin ekonomi makro mikro uno|ekonomi
803|ekonomi|ekonomi|negatif|@prabowo bilang 2030 Indonesia akan bubar.  Pertumbuhan ekonomi 5%, 5% ndasmu.... bagaimana pak tanggapannya?  @TheArieAir @Theopieter @fadjroeL #PrabowoSalahkanSBY #bukansalahbapak #TerimaKasihIstriku|bilang 2030 indonesia bubar tumbuh ekonomi 5 5 ndasmu tangapanya| bilang indonesia bubar pertumbuhan ekonomi ndasmu tanggapannya|ekonomi
804|ekonomi|ekonomi|negatif|Bagaimana mau lebih baik kalo hidup makin susah dijaman bapak.. Harga2 nail listrik baik  bbm naik|hidup susah jam harga nail listrik| hidup susah dijaman harga nail listrik bbm|ekonomi
807|ekonomi|ekonomi|positif|Alhamdulillah, ekonomi kita maju Bersama Jokowi. #kuwera #TerimaKasihIstriku pic.twitter.com/39fLKLxXuV|alhamdulilah ekonomi maju jokowi| alhamdulillah ekonomi maju jokowi|ekonomi
809|ekonomi|ekonomi|netral|AHY Geram ke Prabowo Gara-gara Ini - Warta Ekonomi  https://www.wartaekonomi.co.id/read223688/ahy-geram-ke-prabowo-gara-gara-ini.htmlÂ â€¦|geram prabowo gara gara warta ekonomi| geram prabowo garagara warta ekonomi|ekonomi
810|ekonomi|ekonomi|negatif|Berita yang menyalahkan SBY sebagai salah satu pembuat kesalahan dalam perekonomian Indonesia, Mungkin sebaiknya hal tersebut tidak disebut Prabowo ke muka publik. Suatu kesalahan yang terlihat konyol.  http://cnn.id/386111Â |berita salah sby salah buat salah ekonomi indonesia prabowo muka publik salah konyol| berita menyalahkan sby salah pembuat kesalahan perekonomian indonesia prabowo muka publik kesalahan konyol|ekonomi
813|ekonomi|gaji|positif|"Allah SWT sdh begitu baik kpd kami. Kami juga berterima kasih pd Indonesia, yg luar biasa kpd kami. Kami berkomitmen tdk ambil gaji serupiah pun jika kami dpt amanah, tegas Sandiaga.  ""Kita mau buktikan kita tulus kpd negara dan bangsa,"" tambah Prabowo.   https://www.gelora.co/2019/04/janji-tak-ambil-gaji-jika-terpilih.html?m=1Â â€¦"|alah swt terima kasih indonesia komitmen ambil gaji rupiah dpt amanah sandiaga bukti tulus negara bangsa prabowo| allah swt berterima kasih indonesia berkomitmen ambil gaji serupiah dpt amanah sandiaga buktikan tulus negara bangsa prabowo|ekonomi
818|ekonomi|gaji|positif|Saya memang seorang pekerja dan makan gaji,,tapi tidak semua orang seperti saya,,banyak anak2 muda yg sekarang punya talenta dan bakat dalam dunia game,dan itu harus kita apresiasi dan kita dukung,itu maksd dari pernyataan jkw..|kerja makan gaji orang anak muda talenta bakat dunia game apresiasi dukung maksd pernyatan jkw| pekerja makan gaji orang anak muda talenta bakat dunia game apresiasi dukung maksd pernyataan jkw|ekonomi
822|ekonomi|gaji|negatif|Berharap tiap bulan bulan ada pemilu,terus Jokowi nyalon terus. Lumayan kan bawa 200-300 orang dapetnya 2x gaji UMR Jakarta wkwk #UASdifitnahKejiDanBrutal #bukansalahbapak|harap milu jokowi nyalon lumayan bawa 20 30 orang dapetnya gaji umr jakarta| berharap pemilu jokowi nyalon lumayan bawa orang dapetnya gaji umr jakarta|ekonomi
826|ekonomi|ekonomi|positif|Hargai perbedaan, seluruh rakyat bersatu dalam kebersamaan yang must dibawah kepemimpinan Bapak Jokowi Aaamiin.  https://twitter.com/jokowi/status/1117239664727875584Â â€¦|harga bedan rakyat satu saman must bawah pimpin jokowi amin| hargai perbedaan rakyat bersatu kebersamaan must dibawah kepemimpinan jokowi aaamiin|ekonomi
829|ekonomi|ekonomi|positif|preseden paling fenomenal Ahok: keras dan tajam ke keluarga miskin Jakarta.Mereka digusuri dicerabut sosial ekonomi dari tempat tinggalnya. Sementara sama pemodal macam podmoro, behave nya lembut penuh kasih sayang.Ujung2nya: si dirut pengembangnya masuk bui,ahok nya pun tumbang|preseden fenomenal ahok keras tajam keluarga miskin jakarta gusur cerabut sosial ekonomi tingalnya modal podmoro behave lembut penuh kasih sayang ujung dirut kembang masuk bui ahok tumbang| preseden fenomenal ahok keras tajam keluarga miskin jakarta digusuri dicerabut sosial ekonomi tinggalnya pemodal podmoro behave lembut penuh kasih sayang ujungnya dirut pengembangnya masuk bui ahok tumbang|ekonomi
834|ekonomi|gaji|positif|Saya kadang pengin nyumbang kaum dhuafa tp anggaran tiap bln sllu mepet. Jadi saya pilih Prabowo Sandi yang akan mensedekahkan gajinya utk kaum dhuafa  #PrabowoSandiMenangDebat|kadang pengin nyumbang kaum dhuafa angaran bln mepet pilih prabowo sandi sedekah gaji utk kaum dhuafa| kadang pengin nyumbang kaum dhuafa anggaran bln sllu mepet pilih prabowo sandi mensedekahkan gajinya kaum dhuafa|ekonomi
835|ekonomi|harga|positif|Dgn segala hormat saya SGT menghargai dan mengapresiasi pilihan mas Ulil ...  Semoga dg berlabuhnya mas Ulil Abshar Abdalla ke kubu Pak Jokowi  - Amin ...Insa Allah akan menarik gerbong Milenial yg masih ragu dan bimbang dlm menentukan pilihan mereka  ....Amin  ðŸ‘ðŸ‘ðŸ‘â­â­â­|dgn hormat sgt harga apresiasi pilih ulil moga labuh ulil abshar abdala kubu jokowi amin insa alah tarik gerbong milenial ragu bimbang tentu pilih amin| hormat sgt menghargai mengapresiasi pilihan ulil semoga berlabuhnya ulil abshar abdalla kubu jokowi amin insa allah menarik gerbong milenial ragu bimbang menentukan pilihan amin|ekonomi
839|ekonomi|ekonomi|netral|Erwin Aksa Harap Prabowo Punya Solusi untuk Perekonomian  https://bisnis.tempo.co/read/1195634/erwin-aksa-harap-prabowo-punya-solusi-untuk-perekonomian?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvritÂ â€¦|erwin aksa harap prabowo solusi ekonomi| erwin aksa harap prabowo solusi perekonomian|ekonomi
840|ekonomi|gaji|netral|Ini yang tak akan bisa dilakukan oleh Jokowi - Maruf. Mereka belum selesai dengan urusan materi.  Prabowo-Sandi Tak Akan Ambil Gaji Sepeser Pun Jika Terpilih   https://m.kumparan.com/amp/@kumparannews/prabowo-sandi-tak-akan-ambil-gaji-sepeser-pun-jika-terpilih-1qsh5p8Xjqe?__twitter_impression=trueÂ â€¦|jokowi maruf selesai urus materi prabowo sandi ambil gaji peser pilih| jokowi maruf selesai urusan materi prabowosandi ambil gaji sepeser teilih|ekonomi
841|ekonomi|harga|positif|Tau heran deh, pdhl pemerintahan sblmnya bbm sering tibaâ€ naik, hrga pangan tbtb naik:( skrg paling stabil kok malah kisruh:( emng susah mb kl udh cinta mati sm yg didukung wlpn pak wowo ngelakuin kesalahan kg tetep dibela matiâ€an pdhl jokowi harga mati wkwk:â€™) @Nabila44459818|tau heran pdhl perintah sblmnya hrga pangan tbtb skrg stabil kisruh emng susah mb cinta mati dukung wlpn wowo ngelakuin salah kg tetep bela mati pdhl jokowi harga mati| tau heran pdhl pemerintahan sblmnya bbm hrga pangan tbtb skrg stabil kisruh emng susah mb cinta mati didukung wlpn wowo ngelakuin kesalahan kg tetep dibela mati pdhl jokowi harga mati|ekonomi
842|ekonomi|pertumbuhan|netral|Tak Dukung Jokowi Lagi, Dahlan Iskan Kini Ada di Kubu Prabowo  Dulu dukung Jokowi krn miliki harapan pertumbuhan ekonomi tp tdk terlaksana.  https://pilpres.tempo.co/read/1195105/tak-dukung-jokowi-lagi-dahlan-iskan-kini-ada-di-kubu-prabowoÂ â€¦ #minggu #bogor #banten #belitung #jakarta #TANGERANG #bandung #bekasi #cirebon #JabarJuara #jateng #semarang #jatim|dukung jokowi dahlan iskan kubu prabowo dukung jokowi milik harap tumbuh ekonomi laksana| dukung jokowi dahlan iskan kubu prabowo dukung jokowi miliki harapan pertumbuhan ekonomi terlaksana|ekonomi
845|ekonomi|gaji|positif|"Semalem pakde @jokowi nyinggung soal ""mobile legend"". Gw akuin, anak muda sekarang makin banyak yg doyan ngegame. Termasuk adek gw yg cowok. Dia ga mau kuliah, kesehariannya ngegame terus dan itu jadi profesinya. Penghasilannya? Gede. Ngalahin gaji gw."|semalem pakde nyingung mobile legend akuin anak muda doyan ngegame adek cowok ga kuliah keseharianya ngegame profesi penghasilanya gede ngalahin gaji| semalem nyinggung mobile legend akuin anak muda doyan ngegame adek cowok kuliah kesehariannya ngegame profesinya penghasilannya gede ngalahin gaji|ekonomi
