id|class|attribute|sentimen|tweet_asli|tweet|clean_tweet|attribute_new
236|ekonomi|ekonomi|negatif|"Salah arahnya Pembangunan Ekonomi Indonesia saat ini juga tak terlepas dari andil #presiden sebelum #Jokowi. ""Saya tidak menyalahkan Bapak. Ini kesalahan besar, kesalahan besar presiden-presiden sebelum Bapak. Kita...  https://media0.giphy.com/media/1esS6V0Us2JQCLIH4t/giphy.gifÂ â€¦"|salah arah bangun ekonomi indonesia sat lepas andil salah salah salah presiden presiden| salah arahnya pembangunan ekonomi indonesia terlepas andil menyalahkan kesalahan kesalahan presidenpresiden|ekonomi
238|ekonomi|harga|negatif|Lalu harga tiket pesawat kapan diturunkan pak?,saya sangat brharap besar dlm aspek ini,trlbh dngan mahal ny harga tiket pswt terbang yg amat tinggi/mahal tarif biaya expdisi antar kota pun ikut melonjak naik|harga tiket pesawat turun brharap aspek trlbh dngan mahal harga tiket pswt terbang tingi mahal tarif biaya expdisi kota lonjak| harga tiket pesawat diturunkan brharap aspek trlbh dngan mahal harga tiket pswt terbang mahal tarif biaya expdisi kota melonjak|ekonomi
239|ekonomi|gaji|negatif|Paling parah malaysia mba, bayangkan 2jt org hrs beetumpu di 3 tps,  apakah kita sebagai warga negara tdk blh kritik dan tdk blh marah kl liat para pelaksana swperti itu,  sedangkan mereka di gaji olh uang negara.|parah malaysia mba bayang jt betumpu 3 tps warga negara blh kritik blh marah liat laksana swperti gaji olh uang negara| parah malaysia mba bayangkan jt beetumpu tps warga negara blh kritik blh marah liat pelaksana swperti gaji olh uang negara|kesejahteraan
242|ekonomi|ekonomi|netral|Ya drpd mikirin yg kyk gtu mending mikirin hal yg mendasar dulu dong,ekonomi dll,lha klo ketagihan game online bikin malas sgl nya,di suruh wirid ke masjid malah nongkrong di warnet,bergayalah sesuai isi kantong|drpd mikirin mending mikirin dasar ekonomi tagih game online bikin malas sgl suruh wirid masjid nongkrong warnet gaya sesuai isi kantong| dd mikirin mending mikirin mendasar ekonomi ketagihan game online bikin malas sgl suruh wirid masjid nongkrong warnet bergayalah sesuai isi kantong|lapangan kerja
245|ekonomi|ekonomi|negatif|Kata die zaman jokowi ekonomi anjlok, tapi punya gadget sebanyak itu. Belum lagi bayar wifi. Terus dia bilang anjlok n serba mahal itu apa?|die zaman jokowi ekonomi anjlok gadget bayar wifi bilang anjlok n serba mahal| die zaman jokowi ekonomi anjlok gadget bayar wifi bilang anjlok n serba mahal|ekonomi
246|ekonomi|ekonomi|netral|Janji Tak Ambil Gaji jika Terpilih, Prabowo-Sandi Ikuti Jejak Para Presiden Terkenal Ini #UASdifitnahKejiDanBrutal #BeraniPilih02 #TusukPrabowoSandi #HoaxJkwMenangTotalDebat  http://bit.ly/2v9QUqhÂ |janji ambil gaji pilih prabowo sandi ikut jejak presiden kenal| janji ambil gaji teilih prabowosandi ikuti jejak presiden terkenal|kesejahteraan
247|ekonomi|ekonomi|netral|Y memang lebih kecil. Tp pngetahuan tata kelola ekonomi negara jauh kelasnya|pngetahuan tata kelola ekonomi negara kelas| pngetahuan tata kelola ekonomi negara kelasnya|lapangan kerja
249|ekonomi|gaji|netral|prabowo sudah berbuat apa untuk rakyat kecil...?? sedang gaji karyawannya aja...belum dibayar sampai sekarang....heheheheee|prabowo buat rakyat gaji karyawanya bayar| prabowo berbuat rakyat gaji karyawannya dibayar heheheheee|ekonomi
250|ekonomi|gaji|negatif|Akui kekurangan ya. Akui prabowo dulu kristen. Sekarang mualaf. Ibunya kristen. Hashim kristen. Gak bisa sholat. Wudhu gerakan salah. Gak bisa ngaji. Dipecat dari TNI. 1% dari elit bajingan.|aku kurang aku prabowo kristen mualaf ibu kristen hashim kristen gak sholat wudhu gera salah gak ngaji pecat tni 1 elit bajing| akui kekurangan akui prabowo kristen mualaf ibunya kristen hashim kristen sholat wudhu gerakan salah ngaji dipecat tni elit bajingan|ekonomi
252|ekonomi|gaji|netral|Prabowo dan Sandi berniat ga ambil gaji kalo menjabat. Ini memang gayanya Donald Trump, dia memang gakmau digaji. Ya udah tajir mau gmn lagi|prabowo sandi niat ga ambil gaji jabat gaya donald trump gakmau gaji udah tajir| prabowo sandi berniat ambil gaji menjabat gayanya donald trump gakmau digaji tajir|kesejahteraan
254|ekonomi|harga|netral|Di bawah perintah pak @jokowi bangunkan SPBU pertama setelag 71 tahun di Kabupaten Puncak Jaya Papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter. #PilihOrangBaik  http://beritahati.com/berita/38106/Warga-Puncak-Papua-Era-Jokowi-harga-BBM-di-Papua-sama-dengan-pulau-JawaÂ â€¦ #PilihJelasIslamnya #PilihBajuPutih|perintah bangun spbu setelag 71 kabupaten puncak jaya papua harga ribu liter 650 liter| perintah bangunkan spbu setelag kabupaten puncak jaya papua harga ribu liter liter|lapangan kerja
255|ekonomi|ekonomi|netral|cc @erickthohir kekurangan danakah?  Atau tidak mau tau?  Atau apa? Plisss..Jangan dibiarkan pendukung Jokowi-Amin seolah tidak ada yang peduli. Hargai suara mereka.  https://twitter.com/B_54TR14_/status/1117466538414493696Â â€¦|kurang dana tau plis biar dukung jokowi amin peduli harga suara| cc kekurangan danakah tau plisss dibiarkan pendukung jokowiamin peduli hargai suara|kesejahteraan
256|ekonomi|ekonomi|netral|Om Prabs kalo mau membangkitkan ekonomi, lepas dari hutang dunia, lepas dari cengkraman elite global, kuncinya satu, jangan pakai uang kertas, balik pakai emas, dan perak sebagai alat tukar. Sudah itu saja. Resiko melawan dunia kita hadapi bersama sebagai satu bangsa.|om prabs bangkit ekonomi lepas hutang dunia lepas cengkraman elite global kunci pakai uang kertas pakai emas perak alat tukar resiko lawan dunia hadap bangsa| om prabs membangkitkan ekonomi lepas hutang dunia lepas cengkraman elite global kuncinya pakai uang kertas pakai emas perak alat tukar resiko melawan dunia hadapi bangsa|ekonomi
257|ekonomi|ekonomi|negatif|Gaji karyawan yang terkatung-katung apa kabar?|gaji karyawan katung katung kabar| gaji karyawan terkatungkatung kabar|ekonomi
258|ekonomi|gaji|negatif|jokowi merakyat dibilang pencitraan. jokowi baik dibilang akting. jokowi sholat dicela, prabowo gak bisa sholat ngaji dan wudhu salah2 kalian gak mau melek. dari sini ajesih udeh ketaker sih ye otak kalian tu seberapa.  astaga -.-|jokowi rakyat bilang pencitran jokowi bilang akting jokowi sholat cela prabowo gak sholat ngaji wudhu salah gak melek ajesih udeh ketaker otak astaga| jokowi merakyat dibilang pencitraan jokowi dibilang akting jokowi sholat dicela prabowo sholat ngaji wudhu salah melek ajesih udeh ketaker otak astaga|kesejahteraan
259|ekonomi|ekonomi|netral|Presiden Jokowi dan Raja Salman akan Tingkatkan Kerja Sama Ekonomi  https://panrita.news/2019/04/15/presiden-jokowi-dan-raja-salman-akan-tingkatkan-kerjasama-ekonomi/Â â€¦|presiden jokowi raja salman tingkat kerja ekonomi| presiden jokowi raja salman tingkatkan kerja ekonomi|ekonomi
262|ekonomi|ekonomi|negatif|Sampah...  @KPU_ID yg Gajih km siapa?   @jokowi loe mau mnang dngn cara begini?   ðŸ˜“ðŸ˜“ðŸ˜“|sampah gajih mnang dngn| sampah id gajih mnang dngn|kesejahteraan
265|ekonomi|gaji|negatif|Saiki PNS podo turu, lemes... Soale kerjoe benerÂ² diawasi... Mangkane nangis dukung prabowo ben iso turu gaji gede... Fakkk pahlawan minta jasa  https://twitter.com/toha_demokrat/status/1000534469478989824Â â€¦|saiki pns podo turu lemes soale kerjoe bener awas mangkane nang dukung prabowo ben iso turu gaji gede fak pahlawan jasa| saiki pns podo turu lemes soale kerjoe bener diawasi mangkane nangis dukung prabowo ben iso turu gaji gede fakkk pahlawan jasa|kesejahteraan
266|ekonomi|ekonomi|positif|Turut mengembangkan ekonomi syariah sesuai dengan yang diamanatkanÂ Ma'ruf Amin. Aliansi Kiai Kampung Madura (Akma) siap menangkan Jokowi. #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih https://news.detik.com/berita/d-4390375/dapat-dukungan-kiai-madura-maruf-harap-elektabilitas-naik?_ga=2.165283322.474562531.1548204037-255565881.1548204037Â â€¦|kembang ekonomi syariah sesuai amanat ma ruf amin aliansi kiai kampung madura akma menang jokowi| mengembangkan ekonomi syariah sesuai diamanatkan ma ruf amin aliansi kampung madura akma menangkan jokowi|lapangan kerja
267|ekonomi|ekonomi|netral|"Lha itu artinya ekonomi anda baik"" saja ,,malah bisa pakai 12kg"|ekonomi pakai kg| ekonomi pakai kg|lapangan kerja
268|ekonomi|harga|negatif|Rakyat ingin pekerjaan, pekerjanya diimpor dari China. Rakyat panen padi, berasnya impor. Rakyat ingin sembako murah, suruh tanam sendiri. Petani karet minta kenaikan harga, suruh tanam jengkol...  Jokowi mmg tau kemauan rakyat...   Ya Rabb, semoga otakku masih sehat.|rakyat pekerjan kerja dimpor china rakyat panen padi beras impor rakyat sembako murah suruh tanam tani karet naik harga suruh tanam jengkol jokowi tau mau rakyat rab moga otaku sehat| rakyat pekerjaan pekerjanya diimpor china rakyat panen padi berasnya impor rakyat sembako murah suruh tanam petani karet kenaikan harga suruh tanam jengkol jokowi mmg tau kemauan rakyat rabb semoga otakku sehat|ekonomi
270|ekonomi|gaji|netral|Janji Tak Ambil Gaji Prabowo-Sandi Persis Donald Trump  https://cnnindonesia.com/ekonomi/20190413232329-532-386131/janji-tak-ambil-gaji-prabowo-sandi-persis-donald-trump?utm_source=facebook&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmedÂ â€¦|janji ambil gaji prabowo sandi persis donald trump| janji ambil gaji prabowosandi persis donald trump|kesejahteraan
271|ekonomi|ekonomi|positif|Di kepemimpinan Presiden Jokowi, Indonesia maju saat perekonomian dunia tidak menentu.|pimpin presiden jokowi indonesia maju sat ekonomi dunia tentu| kepemimpinan presiden jokowi indonesia maju perekonomian dunia menentu|ekonomi
274|ekonomi|harga|netral|berita itu  http://betul.tpÂ  berita lama. didesaku ada beberapa pemilik sawah yg ngga cocok harga. sawah2 itupun jg dilewatin bangun jlnnya. termsk sawah kakakku. stlh ada titik temu ya disambung jln tolnya. sdhlah. demi Allah aku bicara jujur.ngga ada hubnya dng capres.|berita berita desa milik sawah cocok harga sawah dilewatin bangun jlnya termsk sawah kakaku titik temu sambung jln tol sdhlah alah bicara jujur hubnya capres| berita berita didesaku pemilik sawah cocok harga sawah dilewatin bangun jlnnya termsk sawah kakakku titik temu disambung jln tolnya sdhlah allah bicara jujur hubnya capres|lapangan kerja
276|ekonomi|harga|netral|Maaf mas saya gk pake yg subsidi,saya pake yg12kgðŸ˜‚soal harga udah tertera di nomor reg.nya dan wajib di tempel kan di dinding toko biar masyarakat tau,mangkanya saya tanya ke abg saya knp harganya brubah,katanya di ubah pk jokowi,subsidinya di alihkan|maf pake subsidi pake ygkg harga udah tera nomor reg wajib tempel dinding toko biar masyarakat tau mangkanya abg knp harga brubah ubah pk jokowi subsidi alih| maaf pake subsidi pake ygkg harga tertera nomor reg wajib tempel dinding toko biar masyarakat tau mangkanya abg knp harganya brubah ubah pk jokowi subsidinya alihkan|lapangan kerja
277|ekonomi|ekonomi|netral|Video dengan sudut pandang berbeda, mau @jokowi atau @prabowo sama saja.   https://youtu.be/qlB7vg4I-ToÂ   Video yg membahas secara real masalah energi, sosial, lingkungan, ekonomi, politik, dan budaya dari batubara.|video sudut pandang beda video bahas real energi sosial lingkung ekonomi politik budaya batubara| video sudut pandang berbeda video membahas real energi sosial lingkungan ekonomi politik budaya batubara|ekonomi
278|ekonomi|harga|negatif|Aduh bego nya kampret yankayak gini, presidem sebelum Jokowi ya termasuk SBY, aduh kampret otak nya maundi reparasi tetep goublok..ðŸ¤£ðŸ¤£ðŸ¤£..BBM itu sekarang ngikutin harga pasar jd kalo naek ya naek kalo turun ya turun, BBM subsidi nga naek, kampret ilmu cetek aja belagu..ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£|bego kampret yankayak gin presidem jokowi sby kampret otak maundi reparasi tetep goublok ngikutin harga pasar naek naek turun turun subsidi naek kampret ilmu cetek belagu| bego kampret yankayak gini presidem jokowi sby kampret otak maundi reparasi tetep goublok bbm ngikutin harga pasar naek naek turun turun bbm subsidi naek kampret ilmu cetek belagu|lapangan kerja
279|ekonomi|ekonomi|positif|Saya selalu berdoa dalam hati.agar pak @prabowo mjd PRESIDEN RI.saat ini ekonomi buruk pak.sampai2 ponsel sy tutup krn ekonomi masyarakat carut marut..dn ketika menjadi PRESIDEN nanti tolong perbaiki ekonomi masyarakat pak..wslm 02 dihati.|doa hati mjd presiden ri sat ekonomi buruk ponsel tutup ekonomi masyarakat carut marut presiden tolong baik ekonomi masyarakat wslm 02 hati| berdoa hati mjd presiden ri ekonomi buruk ponsel tutup ekonomi masyarakat carut marut presiden tolong perbaiki ekonomi masyarakat wslm dihati|lapangan kerja
280|ekonomi|ekonomi|netral|Presiden Jokowi - Raja Salman Sepakat Tingkatkan Kerja Sama Ekonomi  https://jatim.sindonews.com/read/9583/1/presiden-jokowi-raja-salman-sepakat-tingkatkan-kerja-sama-ekonomi-1555254249?utm_source=dlvr.it&utm_medium=referralÂ â€¦|presiden jokowi raja salman sepakat tingkat kerja ekonomi| presiden jokowi raja salman sepakat tingkatkan kerja ekonomi|ekonomi
281|ekonomi|pajak|negatif|Media asing yg mana?! Ayo tunjukkan, yg mana?! Jgn cuma berangan-angan lantas menabur Fitnah?!  Aku udah jijik dgn kebohongan dan kesombongan kau @Fahrihamzah !!!  Dibanding @jokowi kau tidak ada apa-apanya!!  Sama-sama makan Gaji dari pembayar pajak, tapi Kau Banyak Tidurnya!!|media asing tunjuk berangan angan lantas tabur fitnah udah jijik dgn bohong sombong kau banding kau apa makan gaji bayar pajak kau tidur| media asing tunjukkan beranganangan lantas menabur fitnah jijik kebohongan kesombongan kau dibanding kau apaapanya samasama makan gaji pembayar pajak kau tidurnya|ekonomi
282|ekonomi|harga|netral|"Jgn "" anda dpt harga 16rb karena itu toko abang andaðŸ˜‚ðŸ˜‚ðŸ˜‚"|dpt harga rb toko abang| dpt harga rb toko abang|ekonomi
283|ekonomi|gaji|negatif|Kualitas obama sama wowo ya kayak langit sama.comberan lah...obama ngga pernah bermasalah dalam karier lah kalo wowo di pecat trus gaji karyawan ngga dibayar..wowo sama lurah ada belum tentu lebih pinter..Jokowi udah jd pejabat berpengalaman makanya bisa jd Presiden...bangun pret|kualitas obama wowo kayak langit comberan obama masalah karier wowo pecat trus gaji karyawan bayar wowo lurah pinter jokowi udah jabat alam presiden bangun pret| kualitas obama wowo kayak langit comberan obama bermasalah karier wowo pecat trus gaji karyawan dibayar wowo lurah pinter jokowi pejabat beengalaman presiden bangun pret|kesejahteraan
284|ekonomi|ekonomi|netral|Harga 18rb ,,untuk konsumen atau pemakai pribadi....  Kalau untuk pedagang ,jatuhnya 16rb/tabung|harga rb konsumen pakai pribadi dagang jatuh rb tabung| harga rb konsumen pemakai pribadi pedagang jatuhnya rb tabung|lapangan kerja
286|ekonomi|gaji|netral|#UASdifitnahKejiDanBrutal tapi @prabowo @sandiuno siap sodaqohkan gaji nyaðŸ˜­ https://twitter.com/BangSjahrir/status/1117430313909493760Â â€¦|sodaqohkan gaji| sodaqohkan gaji|kesejahteraan
287|ekonomi|ekonomi|netral|#JokowiJelasIslamnya #PilihOrangBaik #CoblosYangBajuPutih #BantenJokowiAmin #Banten01 Pengalaman @KHMarufAmin_ dalam ekonomi sudah malang merintang. Yakni dengan mendirikan koperasi, Baitul Mal wa Tamwil (BMT) sejenis koperasi syariah. @jokowi  pic.twitter.com/0hQUSxmAdI|alam ekonomi malang rintang diri koperasi baitul mal wa tamwil bmt jenis koperasi syariah| pengalaman ekonomi malang merintang mendirikan koperasi baitul mal wa tamwil bmt sejenis koperasi syariah|lapangan kerja
288|ekonomi|ekonomi|netral|Charles Honoris, Jokowi Bangun Indonesia lewat Ekonomi Kreatif:  http://bit.ly/1skexYbÂ |charles honor jokowi bangun indonesia ekonomi kreatif| charles honoris jokowi bangun indonesia ekonomi kreatif|lapangan kerja
289|ekonomi|ekonomi|netral|Presiden @jokowi dan Raja Salman menggelar pertemuan bilateral di Istana Pribadi Raja (Al-Qasr Al-Khas), Minggu (14/4) sore. Dalam pertemuan yang berlangsung selepas jamuan santap siang itu, keduanya sepakat akan meningkatkan kerja sama di bidang ekonomi. (Foto dan berita: BPMI)  pic.twitter.com/68JRXIbsbz|presiden raja salman kelar temu bilateral istana pribadi raja qasr khas mingu 14 4 sore temu lepas jamu santap siang sepakat tingkat kerja bidang ekonomi foto berita bpmi| presiden raja salman menggelar pertemuan bilateral istana pribadi raja alqasr alkhas minggu sore pertemuan selepas jamuan santap siang sepakat meningkatkan kerja bidang ekonomi foto berita bpmi|lapangan kerja
290|ekonomi|harga|netral|tp kenapa  fokus akan hal begitu  unicorn lah dll tidak selama nya dunia digital baik  contoh ecomerce  memamg harga lebih murah tapi memutus mata rantai distribusi sehinga distributor bisa menjual langsung barg sehingga masarakat tdk dpt kebagaian keutungan sbgai pengecer   :/|fokus unicorn dunia digital contoh ecomerce memamg harga murah putus mata rantai distribusi sehinga distributor jual langsung barg sehinga masarakat dpt bagai keutungan sbgai ecer| fokus unicorn dunia digital contoh ecomerce memamg harga murah memutus mata rantai distribusi sehinga distributor menjual langsung barg masarakat dpt kebagaian keutungan sbgai pengecer|lapangan kerja
291|ekonomi|ekonomi|netral|Prabowo-Sandi Kembali Tegaskan Tidak Akan Ambil Gaji Bila Terpilih  https://politik.rmol.co/read/2019/04/13/385982/Prabowo-Sandi-Kembali-Tegaskan-Tidak-Akan-Ambil-Gaji-Bila-Terpilih-Â â€¦|prabowo sandi tegas ambil gaji pilih| prabowosandi tegaskan ambil gaji teilih|ekonomi
292|ekonomi|gaji|netral|Jika Terpilih, Prabowo-Sandiaga Janji Tak Ambil Gaji  https://m.detik.com/news/berita/d-4509616/jika-terpilih-prabowo-sandiaga-janji-tak-ambil-gajiÂ â€¦|pilih prabowo sandiaga janji ambil gaji| teilih prabowosandiaga janji ambil gaji|ekonomi
293|ekonomi|harga|positif|Kalo mau Listrik Turun, Kalo mau harga terjangkau, Kalo mau pelayanan BPJS baik, Kalo mau Honorer lebih baik  Dll maka #17April2019 Tusuk Prabowo Sandi (TPS).  #ClosingStatement #Debat5Pilpres2019|listrik turun harga jangkau layan bpjs honorer tusuk prabowo sandi tps| listrik turun harga terjangkau pelayanan bpjs honorer tusuk prabowo sandi tps|lapangan kerja
