id|sentimen|clean_tweet
625|netral|Sebelumnya harga BBM di Papua senilai Rp 100 000 liter sungguh drastik di era Jokowi mampu menekan harga premium seharga Rp6 450 liter setara dengan harga BBM di seantero nusantara
626|positif|Hahaha takdelah Ma aruf Amin yang jadi calon naib presiden dengan jokowi tu pun pemimpin majelis ulama indonesia Saja pilih prabowo sebab jokowi ada masalah ekonomi waktu jadi presiden dulu
627|netral|Bila Terpipilh Prabowo Sandi akan Berikan Seluruh Gajinya untuk Fakir Miskin pic twitter com 5gFfCzoT0s
628|netral|Salah satu wacana untuk memanfaatkan teknologi dalam e sport juga patut diacungi jempol Wadah dan regulasi yg jelas bisa memberikan angin segar pada perputaran ekonomi Pajak dari sektor ini perlu dikawal Anak muda punya kegiatan positif negara bisa mewadahi itu juga misi
629|negatif|Saham sdh dijual aset banyak berkurang sekarang tidak akan menerima gaji hmmmmm Mau korupsi yg g seberapa
632|negatif|Penerimaan pajak itu bahasa kerennya tax ratio Tax ratio itu SUMBER penerimaan pajak jadi jelas yang ditambah itu SUMBERNYA bukan tarifnya Contohnya cukong2 konglomerat yang selama ini gak bayar pajak DIPAKSA untuk bayar Yang bilang kontradiksi berarti ketauan gak paham
633|negatif|bu Ning dr Tengaran mengeluhkan harga kacang yg slalu terjepit harga susu yg kian menonjol dan harga kolor yg turun naik di mana pak
635|positif|Hahahaha Kalau mau sumbang itu bukan gaji om Tapi Dana Operasional Presiden dan Wapres berani gak Saya yakin kagak Kenapa krn dana operasional itu besar Mknya knp justru beli sabun 2M bagi sepeda bagi sembako Itulah dana operasional yg dia beri utk rakyat
637|positif|Di saat yg tak berotak memikirkan mobile legend di satu sisi orang cerdas memikirkan ekonomi kerakyatan
638|negatif|pokonya ekonomi meroket lah hidup mobile legend
639|negatif|Kalau lihat total program pasti tahu kualitas Jika membahas respon wacana perputaran ekonomi dari dunia game eSport itu juga bisa menjadikan ekonomi sedikit terangkat Ibu kenal ibu Mia ga yg dari tegal
642|positif|Gaji buta dong pak Mending kami laporkan ke pak Prabowo kalau dengan izin Allah beliau jadi presiden gantiin bapak
643|negatif|Kerjanya jokowi Bbm naik Listrik naik Bpjs defisit Hutang membengkak Harga sawit anjlok Harga karet anjolk Petani garam menjerit Semua susah Waktunya ganti presiden
646|positif|dari data lu aja keliatan kan di zaman jokowi cuma 2 6 tapi infrastruktur nambah dimana2 dana desa triliunan sehingga desa bergerak ekonominya gila keren emang Indonesia di zaman Jokowi lebih keren lagi pastinya di periode ke 2
648|positif|Maka dari itu jangan Sampai Memilih Mereka Entar KEKAYAAN ALAM NUSANTARA Emas Migas Tanah UANG KAS NEGARA HABIS MASUK KE BANK2 LUAR NEGERI Mereka Sudah Rencana Tidak Mau terima GAJI Presiden terlalu Sedikit Buat Mereka Kelas KAKAP ikan Teri utk bawahan2 aja
650|netral|Jangan cuma bisa sebut pertumbuhan ekonomi saat rezim SBY 6 Jokowi 5 coba diliat trennya sejak 2004 sd 2014 Grafiknya turun terus sampai dibalikkan Jokowi th 2016 Cek juga inflasi masa SBY vs Jokowi
651|negatif|Pemimpin terbaik kok ekonominya gak sesuai goal Jangan berlebihan
653|netral|Coba lu ngmng gini waktu jaman Lulung dan M Topik btw fungsi DPRD itu mitra dlm bidang legislatif tp jg bs jd pengawas gubernur dlm menjalankan anggaran Gw sbg pembayar pajak lbh seneng anggota DPRD yg garang kok
654|positif|Punya presiden yang sangat menghargai istrinya MarufAmin pic twitter com guFtY2Q8Tp
655|positif|Semoga jokowers yg membaca ini mendapat hidayah Allah SWT Jika Terpilih Prabowo Sandiaga Janji Tak Ambil Gaji
658|netral|Lagi beli lalapan Abang lalapan nanti kalo yg jadi presiden pak Jokowi lalapannya ngga naik kalo presidennya Prabowo harganya naik Aku dalem hati waduh frontal gini v Tapi gapapa lah semua orang berhak ikut pesta demokrasi negeri ini Aku pengamat ae wes v
660|netral|Total dampak dari Asian Games 2018 berkontribusi langsung terhadap Produk Domestik Bruto PDB negara dan pertumbuhan ekonomi Indonesia Jokowi hebat Indonesia maju
661|netral|Nilai ekonomi seperti peningkatan pariwisata peningkatan kesempatan kerja peningkatan kesempatan usaha promosi kota penyelenggaraan dan penciptaan nilai tambah ekonomi juga diraih negara sebagi penyelenggara Asian Games 2018 Jokowi hebat Jokowi sekali lagi
662|positif|Paguyuban Suami Suami Gaji Paspasan mengucapkan Yang masih belum jelas keberadaannya karena ga pernah nuntut buat beliin tas Hermes
665|netral|Dampak ekonomi tdk langsung Asian Games 2018 meliputi tahap konstruksi operasional penyelenggaraan kedatangan pengunjung berkontribusi pd pertumbuhan PDB dan nilai tambah ekonomi peningkatan output sektor penyerapan tenaga kerja peningkatan pendapatan riil Jokowi hebat
668|netral|Kan ga hanya gaji aja yg d terima mungkin ada insentif laen dari kegiatan pak yang jelas udah d klarifikasi kpk jadi anda ga yakin sama sistem pengujian lhkpn yg d lakukan oleh kpk
669|positif|Pakdeku juarakkk Presiden aja bisa menghargai para driver lahh trus cs rese yg bukan sapa2 knp suka meremehkann driver Tapi ga smua jg cs bgtu
672|negatif|topik debat kan tentang ekonomi dan kesejahteraan sosial keuangan dan investasi serta perdagangan dan industri trs kenapa malah pk Jokowi membahas e sports game sprt mobile legend dota 2 sama pubg itu game yg membuat anak2 kita terlena
675|negatif|Kasihan ya hari gini baru bicara harga2
678|positif|TGB menilai Jokowi bahwa pada Debat kemarin Jokowi kuasai soal bagaimama membangun ekonomi kreatif byo
679|positif|Ditanya soal Kritik Prabowo AHY Minta Hargai Pemimpin Pendahulu
680|negatif|Debat Prabowo Mau Belajar Ekonomi Ke Tiongkok Lupa Kalau Kampret Benci China
681|netral|Orang2 yg benar faham ekonomi yg akan membantu Pak
682|negatif|Gimana mau main Mobile legend kalo paket aja nggak kebeli krn ekonomi lemah Jawaban Prabowo Cerdas dan kena tepat ke Jantung masalah kalo Jae kasih pertanyaan biar dianggap dia manusia millenial padahal dungu nggak ketulungan hehhehee
683|negatif|Goblog aje ampe ada yg mempermasalahin Moba PUBG pak cmn ngikutin trend utk milenial utk lbih bisa dipahamin kan kalo liat full videonya dia lg bahas EKONOMI DIGITAL ESPORT itu salah satunya PUBG ama MOBA tuh bagian dri ESPORT wakkaakaka
685|negatif|Setelah itu saya nyerocos tentang Profesor Sumitro Joyohadikusumo Ekonomi Benteng Orde Lama Orde Baru karier militer Pak Prabowo soal beliau jadi menantu Pak Harto dan semacamnya Tetangga kamar kaget saat saya bilang Pak Sumitro itu keturunan Tionghoa dan non muslim
686|positif|Senang gembira lihat lautan manusia kemarin tepatnya tgl 13 April 2019 pintar cinta damai bukan provokator dan tdk muda percaya Hoax mendukung pak Jgn Golput PANCASILA TOLERANSI NKRI HARGA MATI pic twitter com U18oPok30w
687|negatif|Anjing aja lebih punya harga diri dari pada kalia yg rela nyuri maling cm demi terlihat rame apa pak yg instruksikan kalian spy menghalalka segala cara
688|negatif|Tetapi tetap tdk bisa kebijakan ekonomi nasional hanya di dasarkan pada 1 2 orang yg mengeluh harga2 mahal Mau di bawa ke mana ekonomi negara ini
689|positif|Kadang bingung juga mereka2 yg tak bersyukur ada infrastruktur jembatan mempermudah kegiatan perekonomian di timur indonesia Preaiden kalo cuma mau menang bangun aja di jawa selesai dpt dukung banyak Tapi jokowi menjalan pembangunan keadilan seluruh rakyat
690|netral|Pak liat ini pak Pari Tolong digajih team yg bikin film dokumenter sekeren ini Bikin nangis dan ngerasa bersalah banget sering lupa cabut casan dan matiin lampu
691|netral|Namun sebagai anak seorang ahli ekonomi fenomena ransel besar Prabowo juga sesuatu yang wajar bagi Yunus prabowo sandiuno
692|positif|Ini penutup debat kemaren pak Prabowo dan pak Sandi akan memberi sepenuhnya gaji mereka sbg presiden n wakil presiden untuk membantu rakyat miskin Tp sebelum debat ini juga pendukung PADI sih udah pd tau Ya ga ya ga
693|negatif|Masak kebijakan ekonomi nasional hanya di dasarkan pada keluhan 1 2 orang harga mahal Mau dibawa kemana ekonomi negara ini
694|positif|Beneran itu paling kocak kemaren ditambah lagi pas uno diajarin ekonomi makro ama pak Jokowi anjaaay lulusan summa cum laude diajarin tamat dah itu pasangan 02
695|positif|Jokowi lebih cepat merespon perubahan tuntutan jaman merangkul semua kalangan hasil kerjanya nyata Sentuhan jokowi mengangkat harga diri bangsa dimata dunia Memilih jokowi melawan khilafah preman brjubah yg menjual agama u takut2i rakyat
696|netral|Boleh Ketemuan ya kita Berapa nomor whatsapp ente Saya di Pebayuran Bekasi Petani di Pebayuran ga ada masalah Harga fluktuatif normal Kisaran 4 200 sampai 4 800 per kilo untuk gabah kering
697|netral|Ada berapa jumlh buku sale brap harganya tolong
698|negatif|Ternyata omm wowo ga mahir ekonomi Sandi kan pengusaha masa ga tw begituan Mw dibawa kemana rakyat nanti hny diteriakin dg ilusi
699|negatif|Sandi Uno bicara soal ekonomi global yg buat contoh Sample Ibu Murji ah sama Ibu Paijem dari Tegal hahahhahaha
700|netral|Dibukuny konsep prabowo tidak impor dan hutang luar negeri yg jor2an meningkat rasio pajak menutup kran2 kebocoran apbn industrialisasi meningkatkn gaji pns dan penegak hukum utk mengurangi korupsi memperkuat KPK dsb
701|negatif|Sebetulnya Pak Prabowo mau bilang Lu jadi presiden 4 5 tahun ngapain aje Gitu lo mbak Polos banget Pertmbuhan ekonomi meroket Dari 7 jadi 5 Hebat ga tuh
702|netral|sementara itu Prabowo tadi malam memuji menyarankan agar Indo meniru Tiongkok dalam perekonomian pemberantasan kemiskinan
703|negatif|Jokowi ikut ikutan saya akan mewakafkan diri saya untuk negara Heleh wakaf tuh gak ambil gaji Jangan kan gak ambil gaji Wong kampanye aja masih minta di gaji negara
705|positif|Best quote of the day Dengan Mencoblos Prabowo Sandi Anda Telah Berinfaq Selama 5 Tahun Karena Gaji Mereka Disumbangkan Pada Kaum Dhuafa Anak Yatim
706|negatif|18M 1M 8M hhhhhh Oke deh gini prestasi bapak sandi dalam membangkitkan ekonomi secara signifikan apa Solusi bapak prabowo mengentaskan pendidikan orang orang bodoh seperti apa Kalau memang pemerintahan sekarang buruk sistem apa yang harus diubah Satu aja dan solusi
707|netral|TIDAK impor hal yang MUDAH Imbasnya harga SEMBAKO naik Ente bakal kaing2 karena harga mahal Semakin banyak produksi harga jual jadi murah yang rugi petani juga Bukan jumlahnya yg digenjot tapi link ke pembeli yg perlu diperbaiki Maka perlunya melek teknologi
708|negatif|Itu sama kayak Tentara dulu mbak Zaman firaun tentara itu ndak digaji hanya dikasih kekuasaan utk kelola sesuatu saja Bahkan kalau perang yang dipakai adalah para budak sebagai pasukan berani mati PROFESI itu dulu adalah pekerjaannya para BUDAK DUNIA BERKEMBANG
709|negatif|Kalau ngga mampu ya jangan janji mas yg ngomong Dan bikin rencana kan anda sendiri ekonomi tumbuh 7 sekarang ko merong merong ngga tercapai kalah sama Malay Dan thailand
710|positif|Wajar pak mengucapkan pada ibu Iriana Karena Berkat istri yg tidak pungam sok sok an beliau bisa fokus memperbaiki ekonomi kita yg sudah SALAH ARAH berpuluh tahun kata loh Dan berhasil nyata pic twitter com ADg1EU27jP
712|positif|Bnyk beramal jgn salahkan presiden otaknya gak jenius masaknnya bs jdi kurang enak n harga jualnya mahal jadinya sepi pembeli
714|netral|kenapa skrg lesu krn daya beli berkurang sebabnya biaya hidup mahal TDL naik BBM naik Tol mahal pajak mahal berimbas kepada biaya produksi dan transportasi besar sehingga harga hrs naik harga naik konsumen turun pendapatanpun ikut turun
715|negatif|Kata siapa mas Sesekalia jalan2 ke karawang sini Petani disini menjerit semenjak jokowi harga gabah turun drasti karena banyak impor saat panen raya
716|negatif|Bego lu itu kan drama hoax kubu mas wowo Lagian partai demokrat sudah di lecehkan aja msh aja koar ga punya harga diri lu
717|negatif|Tolol yng mengembangkan digital jangan yg busung lapar lah emang manusia indonesia cuma satu Pakai pendekatan ekonomi makro bukan pakai satu dua kasus Duit kan berputar dihasilkan di industri A kemudian diputar ke perbaikan busung lapar Paham gak ente
718|netral|AHY Minta Prabowo Hargai Jasa Presiden Sebelumnya
719|negatif|Memang itu tdk memahami apapun tentang mengelola negara Termasuk org disekitarnya yg memberi masukan ekonomi kpd cawapres nya
720|negatif|Edunnn Sekelas Menterinya pak Sekelas Pejabatnya PKB Bisa2nya nyebar hoax id digaji rakyat ngapain aja klo temen sendiri nyebar HOAX dibiarkan
721|netral|Nyatanya Pemerintah di Era Jokowi Sangat Mendukung Perkembangan Ekonomi Digital pic twitter com uLJ9uFyhFi
722|negatif|Ketika wanita lain cerewat pada suaminya Yang masih belum tau sekarnag dimana kamu hanya cerewet sama tukang sayur yang harganya naik
723|positif|Kalau pak prabowo saya tau dia dari dulu memang tak ambil gaji semasa masih jadi anggota Info dari bpk2 purna beda orang beda tempat Dgr ttg pak prabowo dari mereka saya yakin mereka jujur
724|negatif|Ada yg bilang Trans Papua MRT Karya Jokowi HEBOH 1 Indonesia memprotes pernyataan itu Satu orang yg lainnya bilang Pembangunan Ekonomi salah Arah bkn salah Jokowi tp salah Presiden Sebelum nya DIAM SATU INDONESIA Krik krik krik Ternyata satu org ini sungguh sakti
725|negatif|Overheard ehmm jokowi bagus sih di segi pembangunan iyaa ekonomi jg makin maju tapi ya gue males sih milih dia Soalnya pembangunannya ga gua rasain Dia bikin jalan tol gua kan kemana2 naik motor Awas aja lu mudik lewat tol ya bu
727|positif|Mau beramal terus setiap bulan selama 5 tahun Pilih Gaji mereka sebagai RI 1 dan 2 selama 5 tahun akan disedekahkan Allah Mahakaya Para pemilihnya pasti kebagian berkahnya Gak mau
729|negatif|Bicara soal pajak Soal ingin menaikkan pajak Semuanya serba pajak Pajak sekarang belum bayar sok sokan mau naikin pajak Sehat prabowo pic twitter com AYyBEPYarP
730|positif|dia juga ingin merasakan peluh keringat yg jg dirasakan pendukungnya yg sdh berkumpul sejak pagi itulah penghargaan tertinggi utk rakyat
731|negatif|Pak Jokowi terlihat tidak paham soal ekonomi makro dan mikro romlah
732|netral|Dear bapak saya butuh Kartu Skincare yang unlimited dan Kartu potongan harga kalo beli gincu
733|negatif|Hahaha peluang lapangan kerja Elo hitung berapa warga negara Indonesia yg main esport terus berapa yg punya penghasilan dari esport Nggak ada seujung kuku jadi sia sia Prioritaskan lapangan kerja ekonomi mikro swasembada pangan Kita masih negara berkembang bukan maju
734|negatif|Lah kalian yg mulai kata nya klo gak milih jokowi gak bleh naik tol pas lebaran Kalian lupa lwt tol bayar pembangunan tol dari pajak rakyat hasil ngutang jga yg bayar rakyat emang jokowi doang yg bayar mikir 1 lgi gw cma pengen memperjelas maksud klian bkn menyerang kalian
735|netral|Jokowi 5 Tahun ke Depan Ekonomi Indonesia Makin Kuat
736|positif|ga ada yg di buat dari gestur pak bang semua alami no pencitraan no nyontek an itu menandakan pa PS menghargai rakyat yg mengamanahkan kepercayaan kpd mrk Sandi mengajak org yg blm mempunyai pilihan supaya tdk ragu utk mencoblos no 02
737|negatif|gaji bakal seluruhnya disumbang kerakyat wkwk jaman purba
738|positif|Pembahasan perekonomian yg digagas Prabowo sandi menurunkan tarif2 harga yg kian meroket menjadi stabil Itu yg aku tunggu
739|positif|Itu bisnis hardware bukan esport Kalau kita pengekspor hardware seperti itu gw dukung tapi ini kita sebagai user pengaruh kepada ke ekonomian kita nggak ada seujung jari
740|netral|Tak Ambil Gaji Jika Menang Pilpres Prabowo Sandi Ikuti Sederet Presiden Terkenal
743|negatif|Emg bisa ya saksi menghalangi Dia bukannya cmn ngejelasin aja Yg menentukan boleh tidaknya kan panitianya Gmn shi Apa kami pikir itu panitianya digaji ya bukan digaji
744|netral|Kan Pak bowo sdh ungkap semlm waktu debat ini salah kelola perekonomian presiden2 sebelumnya bukan salah Pak Jokowi kata Pak Bowo
745|netral|Arah Perekonomian Indonesia Salah Kata Prabowo Warta Ekonomi
747|positif|Ternyata ga cuma aku ya yg terheran2 Coba lihat video closing statement Tusuk Prabowo Sandi masa ngomongnya enak bener kalau pgn harga sembako murah tusuk P S kalau tdk pgn impor2 tusuk P S kayanya sorga bgt dah haha takut aja ntar kaya di Venezuela
748|negatif|Mereka bhkan kalah dari cina soal ekonomi sama dgan korut soal persenjataan arttinya lae ku sehebat apa pun pemimpin negara kita ini orang miskin tidak akan bisa di hilangkan
750|negatif|Ketika Prabowo bilang agar contoh Cina Sepertinya ingin buruhnya kerja 12 jam sehari libur cuma hari minggu Trus gaji buruhnya ga dibayar Seperti nasib 1 400 buruhnya yg gajinya terkatung katung bertahun tahun
751|negatif|Debat terdahulu jebakannya unicorn sekarang mau jebak Prabowo dgn Mobile Legend Please apa gak ada lg pertanyaan seputar ekonomi kerakyatan Hobi banget nih orang main jebak jebakan Jadi gak respect gw
756|positif|Pasti TPS tusuk Prabowo sandi NKRI harga mati
757|positif|SUDAH WAKTUNYA GANTI PEMIMPIN KARENA KAMI BUTUH PERUBAHAN 5 TAHUN PAK JOKOWI MEMANG MEMBANGUN TETAPI SDM MALAH MENURUN DAN KURANG DALAM EKONOMI PENDAPATAN PERKAVITA RAKYAT JELATA WAKTUNYA GANTI PEMIMPIN WAKTUNYA PERUBAHAN pic twitter com SqZayZnPuO
758|positif|Alhamdulillah bang sandi Semoga bisa memimpin negeri ini bersama pak Prabowo Kami dukung kebijakan pak Prabowo bersama bang Sandi dalam memperbaiki ekonomi yg terpuruk dalam 4 tahun terakhir Salam dari kami Agung S AnfaunnaS Surabaya
759|positif|Jokowi dan sepakbola indonesia satu tujuan Indonesia dihargai negara lain
760|positif|Semoga Pak Prabowo jadi Presiden agar ekonomi bisa maju dan Dunia Perawat menjadi lebih baik
761|netral|Pernyataan Prabowo Subianto dalam debat capres tadi malam yang menyebutkan penanganan ekonomi adalah kesalahan presiden sebelumnya dijadikan bumerang oleh TKN Jokowi Ma ruf
762|negatif|Bagi Jokowi rakyat indonesia sudah makmur ekonomi naik 5 itu suatu prestasi luar biasa alias meroket Tapi yg bikin saya bingung kenapa mesti keluar kartu kartu lagi
764|netral|Gaji ditransfer aja Hemat ongkos
765|positif|Bahas harga pisang yang naik turun
766|negatif|Tidak dapat membedakan mana uang rakyat untuk gaji yang dimakan anak istrinya dengan syahwat seolah akan berkuasa selamanya ingat ITUPUN KAN BERLALU
